FIPS,Population,Area,Land Area,Water Area,Median Age,Median Age (Male),Median Age (Female),Pop 16-19,Pop 16-19 (Dropped Out),Median HH,Median Structure Year,Median Value,Median Gross Rent,Median Rent as Pct of Income,Rented Housing Units,Units No Cars
80010095532,1395,2.569425,2.491145,0.07828029,43.9,39.8,45.5,59,32,68583,1973,301700,1174,33.4000015258789,211,65
80010096031,2576,0.3385274,0.3385274,0,37.1,37,38.1,19,0,54639,1957,238000,1438,38.7999992370605,46,0
80010096032,621,0.129994,0.129994,0,38.1,38.3,36.3,30,0,90862,1956,291700,1346,14.5,74,0
80010096033,777,0.2279099,0.2279099,0,31.2,28.1,39.1,18,0,62153,,240100,,,0,0
80010096034,276,0.06833545,0.06833545,0,46.9,46.9,30.9,0,0,40551,1979,142100,1147,31.7000007629395,160,0
80010096035,2023,0.0742266,0.0742266,0,23.3,22.4,28,18,18,31831,1974,,1269,43.7000007629395,899,148
80010096041,2452,0.5236781,0.5236781,0,37.8,38.6,37.7,79,0,58326,1956,277500,1014,27.5,475,36
80010096042,2047,0.3379047,0.3379047,0,36.5,34.5,36.7,114,8,49864,1974,244800,1276,33.0999984741211,575,128
80010096061,1438,0.3765689,0.3763994,0.0001694989,34.5,34.7,33,78,31,39355,1970,254000,1055,42.5,524,85
80010096062,1320,0.4317769,0.3425402,0.08923671,31.6,31.2,33.4,102,0,83413,1985,304900,1537,19.7000007629395,143,29
80010096071,1266,0.1700653,0.1700653,0,40.1,42.7,34.8,60,0,83438,1972,323000,1391,51,23,0
80010096072,1638,0.5946023,0.4515001,0.1431022,41.1,39.9,41.4,97,4,70698,1989,343800,379,28,110,26
80010096073,1892,0.2643576,0.2597178,0.00463979,27.7,25.7,33.3,130,0,35086,1973,,953,35.4000015258789,816,40
80010096081,1283,0.2551657,0.2041272,0.05103846,45.1,43.8,47.1,38,6,63955,1982,292600,1678,21.7999992370605,85,0
80010096082,1942,0.3131937,0.3131937,0,37.3,31.7,39.6,43,13,86875,1982,322600,1443,24.7000007629395,57,0
80010097511,2518,0.8686133,0.7253076,0.1433057,28,33.3,23.9,182,0,59551,1979,188000,995,28.6000003814697,436,0
80010097512,1426,0.4403962,0.4191247,0.02127153,37.8,38.5,35.7,54,0,38893,1973,238700,965,50,218,16
80010097521,1551,0.2551823,0.2551823,0,37.3,39.1,37.2,184,17,64107,1972,309400,1415,35.9000015258789,154,25
80010097522,1706,0.5281692,0.527721,0.0004482646,34,34.9,32.2,141,0,77900,1960,340000,1370,32.5,154,9
80010150001,1694,1.436203,1.358326,0.07787758,39.5,40,37.9,36,0,50625,1992,,1286,30.2999992370605,183,0
80010150002,1290,4.435903,4.278981,0.1569224,43.3,37.1,47.2,157,52,41625,1974,,1344,23.7999992370605,68,6
80010600001,5177,6.488364,6.397019,0.09134444,33.9,34,33.6,237,0,117850,2006,462900,1712,25.8999996185303,657,48
80010600002,1161,1.569916,1.56779,0.002125879,41.8,41.3,42.4,61,0,107406,1985,623100,,,29,0
80010601001,3296,1.438404,1.327709,0.1106955,37.8,35.8,38.7,243,0,153795,1997,486300,2005,23,232,0
80010601002,4583,1.190723,1.180062,0.01066067,34,33.4,34.3,237,0,95833,1996,318900,1467,46.5,188,0
80010602001,2964,0.4544287,0.4506198,0.003808898,31.7,31.6,32.3,52,0,59792,1988,170000,1422,28.8999996185303,992,43
80010602002,1193,1.4649,1.435495,0.02940554,44.7,46.1,44.1,115,0,205804,1996,538600,,,0,0
80010612001,2795,4.158019,4.098333,0.05968561,33.3,34.2,32.8,63,0,136477,2010,450400,1960,22.3999996185303,74,0
80019887001,0,26.55583,26.12447,0.4313568,,,,0,0,,,,,,0,0
80039600001,807,111.7964,111.6966,0.09985375,33.5,39.1,26.1,24,0,40179,1977,105800,736,27.5,84,0
80039600002,1061,425.7997,425.6299,0.1697799,47,42.8,50.5,35,5,56705,1991,120200,900,19,41,0
80039601001,935,35.53149,35.47051,0.06098175,35.4,35.2,35.8,35,0,62450,1978,147900,1304,27.7000007629395,42,7
80039601002,737,75.17213,74.97952,0.1926109,49.7,52.4,47.9,59,0,35893,1983,222500,520,18.7999992370605,54,0
80039601003,949,52.01615,51.85715,0.1590027,39.8,39.6,41.3,45,10,55658,1989,151900,1269,25.3999996185303,29,0
80039602001,1500,3.956607,3.940869,0.01573791,41.2,19.7,41.5,203,0,65865,1998,203600,972,22.6000003814697,86,11
80039602002,563,1.024604,1.024604,0,23.9,29.2,23.7,0,0,40293,1974,209200,544,18.3999996185303,202,0
80039602003,996,2.900788,2.900788,0,32.3,33,28.8,33,0,77109,1973,150200,781,17,40,0
80039602004,1296,0.4244676,0.4244676,0,25.5,24.9,25.7,431,0,54196,1957,173100,957,24.7000007629395,176,0
80039602005,646,0.3007276,0.3007276,0,34.4,36.2,34.1,140,0,34677,1962,185100,890,30,175,43
80039602006,1162,0.2801704,0.2801704,0,27.7,26.4,28.8,0,0,26122,1975,,598,27.7999992370605,607,72
80039603001,2235,9.100054,9.100054,0,28.1,30.1,24.7,129,0,27219,1993,98100,641,32,533,55
80039603002,2132,4.542115,4.542115,0,29.8,32,26.2,155,9,28980,1985,106400,705,38.7999992370605,284,62
80039603003,472,0.2058322,0.2058322,0,49.2,34.7,50.4,6,0,34194,1981,122100,625,51,72,36
80039603004,616,0.289799,0.289799,0,35.8,31.2,54.1,15,0,25859,1962,95000,606,51,175,36
80050049511,1984,0.06299489,0.06009024,0.002904647,30.4,30.1,30.6,47,0,54095,1981,247000,1210,31.6000003814697,981,133
80050049521,1270,0.2473189,0.2473189,0,29.2,28.6,30.4,0,0,45833,1986,,1483,38.4000015258789,754,47
80050049522,1923,0.2433455,0.2433455,0,34,33.6,34.2,138,0,65375,1993,303400,1438,25.8999996185303,1015,46
80050055511,1543,0.5582624,0.5582624,0,32.6,32.3,34.8,113,0,54333,1971,251200,1492,44.5,214,18
80050055512,1408,0.6540416,0.6509389,0.003102717,44.6,50.2,37.9,51,0,43235,1960,261800,1276,42.4000015258789,329,38
80050055521,1029,0.6189647,0.5950668,0.0238978,54,58.1,53.8,42,0,50417,1992,,1574,32.5999984741211,63,0
80050055522,1725,0.1991866,0.1991866,0,35.8,34.2,41.2,8,0,31716,1958,224700,875,39.2999992370605,354,66
80050055531,1250,0.599824,0.5334646,0.06635938,31.6,31.1,32,115,11,65192,1977,271100,1340,27.1000003814697,362,10
80050055532,931,0.1365539,0.1365539,0,35,34.5,35.8,12,0,102656,1956,308800,,,52,0
80050055533,2018,0.2635931,0.2635931,0,29.9,29.1,36.5,80,6,43750,1964,281800,1186,32.7999992370605,289,16
80050056111,1083,0.5722459,0.5714729,0.0007729765,49.5,47.6,53.5,46,0,137273,1967,603200,,,25,0
80050056112,1669,0.2888813,0.2888813,0,43.6,38.4,49.3,70,0,74405,1966,412900,1044,36.7999992370605,198,15
80050056113,1522,0.281465,0.281465,0,40.5,34,44.2,88,0,84403,1959,375100,1885,27,87,0
80050056114,1064,0.4078061,0.4078061,0,47,47.6,42.7,27,0,102500,1966,415800,,35.5999984741211,30,0
80050056121,1614,0.9931575,0.9902555,0.002901944,49.7,51.1,48.6,159,0,248750,1975,1327100,,,0,0
80050056122,2175,0.5061584,0.5061584,0,29.1,31.6,25.8,65,0,65074,1965,319600,1336,40.4000015258789,513,8
80050056141,1687,0.4952506,0.4952506,0,45.2,39.4,49.9,40,0,86726,1967,428200,1706,40.4000015258789,70,0
80050056142,690,0.1550671,0.1550671,0,44.8,35,54.6,42,0,93083,1965,370500,,,0,0
80050056143,835,0.2485,0.2485,0,50.9,51,41.9,39,0,90089,1961,408100,2145,33.9000015258789,49,12
80050056191,1949,0.9948421,0.8219776,0.1728645,41.1,40.7,41.7,135,0,134886,1972,929800,1607,15,84,0
80050056192,1447,0.3380216,0.3380216,0,40.4,40.9,40.2,67,17,76426,1970,391700,1578,51,35,0
80050056193,699,0.1325527,0.1325527,0,43.4,43.4,43.5,21,0,78289,1957,322000,,,28,11
80050056194,1007,0.1888951,0.1868175,0.002077616,43.9,39.7,49.4,63,0,53578,1968,298500,1170,32.5999984741211,167,10
80050056201,1270,0.1670927,0.1647189,0.002373756,28.1,28.2,27,89,0,61065,1982,,1519,24.3999996185303,521,33
80050056202,1882,0.2346798,0.2159971,0.01868271,60.1,50.9,63,30,0,53800,1993,268100,2038,49.2000007629395,342,74
80050056211,1531,0.4582315,0.4506951,0.007536328,49.6,47.9,50.7,37,0,120417,1977,636900,1684,14.3000001907349,24,0
80050056212,1243,0.5518473,0.5518473,0,56.6,56.7,56,14,0,137679,1977,607500,1992,51,86,75
80050056221,1309,1.220196,1.187725,0.03247158,53.5,52.1,54.3,46,0,182083,1980,945200,,,10,0
80050056222,1322,1.501256,1.123154,0.3781018,41.2,39.7,46.2,65,0,84712,1999,1023800,1629,23.6000003814697,336,11
80050056231,2508,0.9754092,0.9600071,0.015402,43.6,44.2,43.4,62,16,103889,1989,461200,1992,26.7000007629395,342,19
80050056232,1886,0.6018576,0.59568,0.006177635,45.3,46.2,42.7,167,0,111125,1968,580500,,,45,0
80050056241,2443,0.7727194,0.7717144,0.001005024,46.7,46.7,46.6,86,6,114500,1975,469600,1781,32.0999984741211,83,0
80050056251,1354,0.235203,0.2327111,0.002491903,36.8,36.7,37.5,41,22,74464,1969,298900,985,26.2999992370605,147,13
80050056252,2187,0.4915536,0.4915536,0,38.6,38.4,38.7,104,0,120000,1972,416900,2607,22.7999992370605,77,0
80050056261,2243,0.5014162,0.5014162,0,43.1,44,42,145,0,93967,1974,409100,1662,28,274,0
80050056262,1602,0.2760731,0.2760731,0,44.6,37.9,51.5,104,0,58024,1975,230500,1408,29,249,43
80050056271,2135,0.4604828,0.4592855,0.001197303,44.6,41.6,45.6,67,0,77230,1976,372700,1317,25,117,0
80050056272,1263,0.259429,0.259429,0,44.1,40.7,46.6,77,34,153681,1965,515400,1750,28.2999992370605,37,0
80050056273,1385,0.2836635,0.2836635,0,50.5,47.4,52.4,52,0,126012,1972,542700,,,7,0
80050056281,1749,0.2936948,0.2936948,0,43.2,38,44,86,22,129688,1976,456100,,,70,0
80050056282,1350,0.2204929,0.2204929,0,39.6,40.3,39.4,42,0,85349,1967,415500,,,23,0
80050056283,1895,0.2583267,0.2583267,0,43.1,37.6,52.3,67,0,86719,1982,393000,1709,51,256,144
80050056284,865,0.2190975,0.2190975,0,47.5,46.7,47.8,89,0,94679,1971,372700,,,40,0
80050056291,1432,0.4293352,0.4293352,0,42.1,39.8,43.5,99,0,141500,1988,644800,2639,36.4000015258789,21,0
80050056292,1051,0.5700532,0.5630744,0.006978797,53.9,53.5,54.7,108,0,180329,1993,816300,3501,24.5,39,0
80050056301,1049,0.1697139,0.1697139,0,52.7,55.1,49.3,26,0,81181,1983,330500,1588,38.5999984741211,50,0
80050056302,1590,0.3317174,0.3317174,0,47.5,40.1,57.5,71,0,132139,1976,461900,,,54,0
80050056303,2050,0.2980551,0.2957929,0.002262173,37.5,32.3,40.1,27,0,81000,1986,368900,1491,31.1000003814697,121,0
80050056304,1135,0.2028264,0.1992998,0.003526657,33.4,34.9,29.2,24,0,112303,1984,466700,,,48,0
80050056311,811,0.167249,0.167249,0,47.6,47.2,47.8,53,0,142788,1973,440200,,,21,8
80050056312,415,0.1498779,0.1498779,0,39.5,37.1,39.9,13,0,92857,1968,395900,,,0,0
80050056313,2098,0.3305417,0.3289787,0.001562942,43.4,47.1,41.3,165,59,125043,1986,448600,,,25,0
80050056321,1020,0.424017,0.424017,0,44.6,57.4,44.1,76,0,107821,1983,412600,,,39,0
80050056322,2396,0.4290302,0.4290302,0,41.6,41.5,41.7,181,0,121464,1984,443400,2169,21.2999992370605,131,0
80050056331,2033,0.4461878,0.4461878,0,50.2,50.7,47.5,53,16,128875,1985,529700,,,25,0
80050056332,1189,0.3085006,0.3085006,0,48.5,40.9,54.5,58,0,98363,1990,380100,1725,26.8999996185303,262,11
80050056341,2103,0.230581,0.230581,0,48.2,47.8,48.8,77,0,92115,1986,374700,2077,25.3999996185303,167,0
80050056342,1206,1.61858,1.33112,0.28746,67.3,67.3,67.5,10,0,47292,1988,153300,1340,49,170,20
80050056351,2355,0.4312487,0.4312487,0,59.6,58.4,60.6,21,0,97917,1983,487000,1869,28.2999992370605,277,113
80050056352,993,0.2789275,0.2789275,0,49.7,49,50.8,97,0,124583,1977,461900,,17.5,41,0
80050056353,1641,0.3312081,0.3312081,0,37,37,39,36,0,97538,,375900,2023,18.1000003814697,78,0
80050056361,1833,1.981466,1.973801,0.007665286,51.3,50.8,51.7,132,0,214773,1995,1716800,,,0,0
80050057001,832,0.09444793,0.09444793,0,35.4,35.9,32.9,67,29,53676,1970,335500,1046,24.3999996185303,187,0
80050057002,1995,0.4597689,0.4538087,0.005960259,27.6,30.8,24.2,29,0,68243,2002,381300,1469,29.7999992370605,924,72
80050057003,1100,0.3493333,0.3342359,0.01509737,35.9,36.3,33.3,72,0,40372,1992,203000,984,51,314,91
80050058001,1358,0.2199748,0.2199748,0,40.6,39.5,40.7,35,0,122557,1955,509700,2655,18.3999996185303,76,0
80050058002,1479,0.2483718,0.2483718,0,37.3,36.4,37.7,52,0,64833,1951,398000,1394,45.7000007629395,185,41
80050059511,1370,0.1901893,0.1901893,0,31.9,37,28.1,58,0,71612,1958,357400,,17.3999996185303,209,0
80050059512,1581,0.2000851,0.2000851,0,54.9,57.5,52.9,0,0,31065,1968,332800,838,33.2999992370605,816,284
80050059513,371,0.070415,0.070415,0,58.8,58.3,59.6,0,0,26484,1977,,863,31.3999996185303,288,74
80050059514,1187,0.09426492,0.09426492,0,70.4,41,79.4,33,0,36215,1972,,877,33.2000007629395,578,188
80050059521,1881,0.283021,0.283021,0,38,34.4,43.4,64,0,98802,1961,528200,2696,24.7000007629395,394,17
80050059522,1877,0.1043341,0.1043341,0,28.3,25.8,31.4,98,0,54321,1985,522600,1458,32.4000015258789,740,98
80050060001,927,0.6987951,0.6790838,0.01971129,42.4,41.1,46.7,0,0,36328,1972,266200,967,39,382,126
80050060002,745,0.1548208,0.1548208,0,40.9,40.1,53.6,0,0,80163,1952,316800,1284,21.7000007629395,50,0
80050060003,1011,0.1569633,0.1569633,0,38,40,33.2,2,0,70750,1954,351400,887,32.2000007629395,192,45
80050061001,1776,0.1883484,0.1883484,0,32.2,32.1,33.1,134,0,43750,1972,304800,1026,33.5999984741211,742,161
80050061002,876,0.1251971,0.1251971,0,34.6,35.8,32.8,0,0,64375,1951,315300,1415,35.5,82,0
80050061003,739,0.1247473,0.1247473,0,38.7,40.4,35.8,36,0,96563,1945,306200,1843,27.8999996185303,99,11
80050062001,513,0.1225376,0.1225376,0,48.5,46.2,60.1,0,0,66917,1954,285600,1000,28.5,122,16
80050062002,1290,0.1247828,0.1247828,0,36.1,36.6,33.9,18,0,78295,1952,336300,1761,27.5,205,22
80050062003,590,0.1180276,0.1180276,0,44.6,43.4,45.3,15,0,67917,1957,341800,,,14,0
80050062004,1125,0.6087071,0.5953109,0.0133962,37.4,44.4,33.6,0,0,63272,1958,363100,1350,32.5,222,0
80050063001,738,0.1239801,0.1239801,0,46,40.3,58.9,25,0,67396,1945,344700,1414,30.7999992370605,68,0
80050063002,681,0.1256832,0.1256832,0,35.1,34.8,36.4,0,0,78611,1957,350500,,,57,0
80050063003,603,0.1262539,0.1262539,0,48.6,32.1,56.3,13,0,65724,1953,304500,,,30,0
80050063004,579,0.1260091,0.1260091,0,35.8,35.3,39,0,0,96250,1949,345100,,,40,0
80050064001,773,0.1249987,0.1249987,0,39.7,44.4,28.8,109,0,62727,1957,352400,792,40.7999992370605,116,0
80050064002,1600,0.1878376,0.1878376,0,29.6,33.9,28.4,55,23,45978,1972,350800,958,41.9000015258789,458,47
80050064003,984,0.614365,0.5880564,0.02630862,40.1,35.8,41.1,12,0,89000,1956,406800,2375,38.7999992370605,21,0
80050065011,2276,0.6702182,0.6492532,0.02096496,30.9,30.1,34.2,31,0,52171,2001,517000,1338,29.5,1151,186
80050065021,1042,0.1986805,0.1986805,0,36.1,41.2,32.9,60,0,75750,1965,282600,1076,30.7000007629395,219,24
80050065022,1350,0.3819612,0.3797361,0.002225107,37.9,32.8,46.1,18,0,69167,1955,375400,1671,36.0999984741211,244,17
80050065023,1131,0.1680278,0.1680278,0,37.8,35.7,42.2,0,0,67024,1956,288300,1526,34.7999992370605,75,0
80050066011,1748,0.1122414,0.1122414,0,33.4,34.3,32.1,48,0,46625,1967,281000,1111,31.3999996185303,627,122
80050066012,1687,0.2531703,0.2531703,0,34.7,36.6,32.3,123,28,85625,1956,392900,1319,20.3999996185303,191,0
80050066013,1749,0.2195655,0.2195655,0,31.5,31.3,34,20,0,42339,1981,126900,950,28.8999996185303,840,28
80050066014,646,0.1660243,0.1641529,0.001871437,29,33.8,28.5,17,0,37477,1959,,971,32.2000007629395,242,33
80050066031,658,0.1756568,0.1756568,0,51.9,38.1,53.6,22,0,93333,1963,406700,2344,33.9000015258789,55,12
80050066032,1464,0.3105389,0.3105389,0,40.7,38.5,41.8,43,0,87500,1957,406000,,37.5,98,0
80050066033,1188,0.2298069,0.2291814,0.0006254855,46,46.2,45.9,101,0,34455,1969,357300,414,28.5,252,47
80050066041,1954,0.2153562,0.2153562,0,32.7,33,31.9,77,0,95679,1957,355500,1153,28.5,239,15
80050066042,1368,0.3750639,0.3541785,0.02088542,37.8,38.5,36.5,51,0,50474,1959,463500,1078,36.0999984741211,270,96
80050066043,1222,0.1599969,0.1599969,0,43.8,41.7,44.1,20,0,30885,1971,344700,945,40.2000007629395,588,180
80050067041,698,0.4739713,0.4716674,0.002303872,47.2,47.6,46.9,17,0,239028,1963,1136500,,,10,0
80050067042,1891,0.8822145,0.8802095,0.002005029,44.3,44.7,43.2,192,10,250001,1973,1224400,,,0,0
80050067043,918,1.965818,1.913203,0.05261492,53.4,53.3,53.4,40,0,230417,1989,1943800,,,11,0
80050067044,1106,0.9929776,0.9905246,0.002452907,43.7,50.8,40,43,0,250001,1995,2000001,,,0,0
80050067051,2034,1.963491,1.951328,0.01216338,44.5,45.1,43.7,144,0,250001,1975,2000001,2183,9,93,0
80050067061,1971,0.2682646,0.2682646,0,45.4,42.9,48.2,35,0,94659,1981,483000,1862,47.0999984741211,78,0
80050067062,2559,0.4202946,0.3756234,0.04467125,39.9,37.8,41.8,91,0,96389,1983,593100,1652,24.7999992370605,380,56
80050067063,732,0.3102736,0.2290408,0.08123281,44.5,43.8,45.5,16,0,155750,1977,459600,,,30,0
80050067071,1513,0.3779234,0.3779234,0,39.4,38.4,40.7,56,8,115278,1971,374500,2095,16.2999992370605,70,0
80050067072,996,0.2000411,0.2000411,0,30.8,28.5,47.1,69,0,80000,1974,403600,2323,38.4000015258789,108,0
80050067073,1294,0.4539415,0.4539415,0,37.3,34.5,38.3,17,0,91691,1977,358000,1474,18.6000003814697,161,8
80050067074,1340,0.2148323,0.2148323,0,36,36.4,35.3,109,0,147500,1970,429700,2055,30.7999992370605,73,0
80050067081,1874,0.3503236,0.3492151,0.001108499,52.9,48.8,57.1,73,0,141328,1985,546600,,,7,0
80050067082,1352,0.2269617,0.2269617,0,42.5,33.7,50,78,23,111328,1980,436400,,,11,0
80050067083,1832,0.4215599,0.4210525,0.0005073383,39.3,38.5,40.6,67,0,103464,1984,502400,1650,24.8999996185303,317,33
80050067091,1435,0.3118123,0.3118123,0,47.2,47,47.6,86,0,139000,1976,474700,,,32,0
80050067092,1543,0.8046535,0.8034832,0.001170276,40.6,40.1,45.6,84,26,93125,2003,505900,1918,26.8999996185303,218,0
80050067093,765,0.1886727,0.1886727,0,56.3,54.8,58,0,0,137917,1978,520100,,,17,0
80050067094,1584,0.3176984,0.3176984,0,39.2,36.4,42.7,63,0,126250,1983,437700,2307,51,91,0
80050067111,924,0.2794947,0.2794947,0,46.2,44.3,48.7,37,0,124028,,460300,,,33,0
80050067112,716,0.2162022,0.2162022,0,58.1,59.6,52.9,27,0,120515,1972,523400,,,10,0
80050067113,1032,0.2349938,0.2349938,0,42.8,41.1,46.6,33,0,152625,,502400,,,22,0
80050067114,1553,0.2704885,0.2704885,0,38.4,43.3,33.5,136,0,135625,,481000,,,9,0
80050067121,979,1.00822,1.007114,0.001105797,48.2,47.5,48.9,57,0,185000,1979,1394700,,,6,0
80050067122,423,0.9557434,0.9550284,0.0007150612,60.8,60.2,61.5,32,0,157727,2004,752300,3501,34.5999984741211,67,0
80050067131,1806,0.2016017,0.2016017,0,29.9,30.7,27.8,10,0,79345,1997,,1616,24.2000007629395,928,71
80050068081,2535,0.5048255,0.5048255,0,40.6,42.5,39.5,215,0,206944,1982,864000,,,13,0
80050068082,1019,0.2141662,0.2141662,0,44.9,44.4,48,61,0,119420,1976,551300,,,18,0
80050068083,2285,0.7762503,0.7762503,0,41.3,45.4,37.3,141,0,179750,1979,794100,2659,17.1000003814697,84,0
80050068151,673,0.158127,0.158127,0,45.2,47.7,41.6,17,0,248036,1985,717500,,,0,0
80050068152,1394,0.1887129,0.1887129,0,36.3,38,31.7,65,0,151667,1976,561300,2625,9,30,0
80050068153,2154,0.1477903,0.1477903,0,34,25.6,37.8,219,0,55461,1980,184900,1572,33.5999984741211,747,41
80050068154,507,0.7338386,0.7338386,0,31.4,33.6,29.6,16,0,95104,2010,,1650,22.2000007629395,313,15
80050068541,3097,4.485531,3.273906,1.211625,32.6,30.6,34.3,235,0,78555,1993,564000,1719,28.2999992370605,754,108
80050068551,3530,0.4520589,0.4520589,0,38.9,39,38.8,202,0,129028,1986,645100,1872,31.2999992370605,319,9
80050068552,2276,2.564311,2.564311,0,42.2,41.9,42.4,117,0,140781,2005,615500,2274,29,125,0
80050068561,1724,3.639766,3.639766,0,33.4,34.3,33.2,27,0,105955,2010,607100,1752,22.6000003814697,751,31
80050068562,2355,1.114943,1.114943,0,29.8,28.1,33.6,72,0,87446,2005,342400,1691,24.8999996185303,176,0
80050068563,4131,2.020015,2.020015,0,30.2,31.3,27.6,78,14,45357,2005,231700,1368,38.2000007629395,727,0
80050068564,1021,0.5869205,0.5869205,0,30.3,30.3,28,86,0,67368,2002,204500,1408,31.2999992370605,501,0
80050068571,1061,0.5208395,0.5208395,0,46.2,47.1,45.6,53,0,250001,1982,1062500,,,13,0
80050068572,1177,0.2513294,0.2513294,0,44.9,44.7,45.2,70,0,125313,1987,807100,1333,28.2999992370605,98,18
80050068581,1778,0.4445241,0.4445241,0,41.2,40,41.3,114,0,62813,1994,383000,1538,21.7000007629395,641,124
80050068582,2006,0.4873872,0.4873872,0,33.2,35.8,30.2,57,0,66968,2005,1549200,1475,26.7999992370605,1089,69
80050068583,1363,0.1544331,0.1544331,0,31.6,31.2,35.8,65,0,80891,1997,345100,1943,24.2000007629395,581,17
80050071011,2186,75.12656,74.37082,0.7557495,45.8,46.7,43.9,144,0,79330,1994,365300,2595,51,47,0
80050071012,1344,6.524188,6.250484,0.2737043,42.1,42.4,40.8,85,0,69776,1974,168800,1125,19.7000007629395,73,7
80050071013,683,251.2299,250.2,1.029846,38.9,38.2,40.6,20,0,51420,1974,181700,730,19.2999992370605,65,0
80050071014,1513,133.8206,131.5969,2.223714,46.7,43.6,48.7,110,6,104583,1997,373100,1333,51,51,0
80050071031,1716,64.02219,63.84393,0.1782684,47.5,50.4,44.2,60,0,114107,2001,507200,2100,31.8999996185303,32,6
80050071041,1637,6.620288,6.620288,0,23.3,22.1,29.4,50,0,63347,2005,,2204,49.2999992370605,359,0
80050071042,1413,3.598383,3.598383,0,32.2,25.9,35.3,24,0,107571,2005,362400,2009,28.7000007629395,113,0
80050071043,2848,11.2308,11.22889,0.001906572,28.8,18.7,40.4,480,0,105521,,392700,,42.0999984741211,44,0
80050071051,4717,3.663826,3.663826,0,33.8,34,33.6,105,0,108672,2010,379900,2182,51,79,0
80050071052,2289,30.06839,30.05871,0.009684601,37,34.6,37.3,80,0,62850,1992,,1608,32.5999984741211,288,0
80050071061,2047,63.25928,63.22824,0.0310457,35.2,37,33.1,110,0,113173,2006,437400,,,5,5
80050071062,4133,1.194084,1.194084,0,33.2,34.3,30,416,0,129387,2006,410900,2217,51,37,0
80050071071,6489,2.116799,2.116799,0,31.3,33.1,29.8,207,0,110766,2010,471300,1647,23.7000007629395,456,0
80050071072,5116,3.336367,3.336367,0,35.6,35.7,35,303,18,154932,2013,614100,1461,44.2999992370605,166,38
80050072011,981,0.1264809,0.1264809,0,32.6,32.9,32.6,98,4,69886,1957,245000,1935,24.2999992370605,96,6
80050072012,2087,0.1883152,0.1883152,0,36.4,32.3,40.6,119,12,44224,1966,234800,924,28.2999992370605,341,38
80050072013,1015,0.1999947,0.1999947,0,24.2,24,24.3,23,15,19966,1976,,1124,51,430,41
80050072021,1315,0.1384161,0.1384161,0,35.3,34.6,35.7,65,4,37472,1962,247700,964,31.8999996185303,343,76
80050072022,1052,0.1243071,0.1243071,0,22.9,22.8,22.9,123,0,39769,1957,183100,1338,44.7000007629395,123,0
80050072023,1851,0.379855,0.379855,0,26,25.5,30.7,225,0,52250,1963,252100,987,31.1000003814697,367,74
80050073011,1154,0.1443466,0.1443466,0,31.8,25.9,33.8,111,0,61957,1966,238300,1162,32.5,224,28
80050073012,1124,0.1872978,0.1872978,0,32.4,32.7,31.7,30,0,47764,1980,222300,1169,33,500,80
80050073021,1750,0.1617938,0.1617938,0,32.9,33.9,29.7,30,0,32431,1971,105400,942,33.4000015258789,755,247
